Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista
@tigarba_,Tigarba,Busto Arsizio (VA),Ristorante,3366,T,"cercato «Tigarba Busto Arsizio» → profilo letto il 10/9: ristorante toscano, via per Fagnano angolo via Caserta, linktree con prenotazioni. Squadra stimata 10-20. Scartato dalla lista siti perché ha il sito: mai contattato · [verifica-turni] letto il 10/9: ristorante toscano contemporaneo con carne certificata, prenotazioni online",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house a Seveso.

Ho guardato Tigarba, la Toscana a Busto. Sala e cucina su pranzo e cena, prenotazioni online: la squadra c'è. I turni come li fate, ancora sul gruppo WhatsApp?

Abbiamo fatto un programma per quello: la settimana si costruisce una volta, ogni persona vede la sua sul telefono, e i cambi non si perdono nei messaggi.

Glielo faccio vedere in dieci minuti, in videochiamata. Se non le serve me lo dice.","Via per Fagnano, Busto Arsizio · carne toscana certificata. 114 post, 3.366 follower.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@calmaegessobustoarsizio,Calma e Gesso,Busto Arsizio (VA),Bar e ristorante,2119,T,"cercato «Calma e Gesso Busto Arsizio» → profilo letto il 10/9: bar & ristorante via Pozzi 7, orari lunghi (8-20 e sera), eventi, sito calmaegesso.it. Squadra stimata 10-20. Mai contattato · [verifica-turni] letto il 10/9: bar & ristorante con eventi e serate a tema, aperto dal lunedì al sabato dalle 8",,,"Buongiorno, sono Patrick Sappa. Piccola software house a Seveso, DenkiCode.

Calma e Gesso apre alle otto e chiude a sera. In mezzo, eventi e feste. Bar di giorno, ristorante la sera: due squadre, o la stessa che fa tutto? I turni chi li scrive?

Il nostro programma costruisce la settimana una volta, la mette sul telefono di ognuno, e quando qualcuno manca le dice chi è libero.

Dieci minuti in videochiamata, quando le va. Se non fa per voi, non mi sente più.","Via Pozzi 7, Busto Arsizio · bar dalle 8, ristorante, eventi e feste private. 234 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@harrysbarcernobbio,Harry's Bar Cernobbio,Cernobbio (CO),Ristorante,6130,T,"cercato «Harry's Bar Cernobbio Cernobbio» → profilo letto il 10/9: ristorante sulla riva di Cernobbio, sito harrysbarcernobbio.it, «da quest'anno aperti tutto l'anno». Squadra stimata 15-30. Scartato dalla lista siti: mai contattato · [verifica-turni] letto il 10/9: da quest'anno aperti tutto l'anno sulla riva di Cernobbio: la squadra non si ferma più a ottobre",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho letto che da quest'anno Harry's Bar resta aperto tutto l'anno. La squadra non si ferma più a ottobre, e i turni diventano un lavoro di dodici mesi. Come li fate?

Il nostro programma li costruisce una volta a settimana, ognuno vede i suoi sul telefono, e ferie e malattie entrano lì dentro senza rifare i conti a mano.

Glielo mostro in dieci minuti, in videochiamata. Se non serve, me lo dice e chiudiamo.","Riva di Cernobbio · aperto tutto l'anno dal 2026. 831 post, 6.130 follower.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@ristorantedelporto_menaggio,Ristorante del Porto,Menaggio (CO),Ristorante,936,T,"cercato «Ristorante del Porto Menaggio» → profilo letto il 10/9: ristorante in via IV Novembre 21 con executive chef, sito ristorantedelporto.it. Squadra stimata 10-20 · [verifica-turni] letto il 10/9: executive chef e brigata, cucina di lago per turisti",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ristorante del Porto, con un executive chef e una brigata dietro. Le chiedo una cosa sola: quando uno di sala si dà malato il sabato, come lo coprite?

Abbiamo fatto un programma che fa quello: la settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando manca qualcuno le dice subito chi è libero.

Dieci minuti in videochiamata, quando le torna comodo. Se non vale per voi, non mi sente più.","Via IV Novembre 21, Menaggio · executive chef, cucina di lago. 69 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@ristorantepizzeriasanvigilio,Ristorante Pizzeria San Vigilio,Bergamo (BG),Ristorante/pizzeria,4696,T,"cercato «Ristorante Pizzeria San Vigilio Bergamo» → profilo letto il 10/9: locale storico in via San Vigilio 34 con terrazza e giardino, sito ristorantepizzeriasanvigilio.it. Squadra stimata 15-30 · [verifica-turni] letto il 10/9: locale storico con terrazza panoramica e giardino: sala, pizzeria e cucina su turni diversi",,,"Buongiorno, sono Patrick Sappa di DenkiCode, piccola software house a Seveso.

Il San Vigilio: terrazza, giardino, ristorante e pizzeria. Sala, forno e cucina non fanno gli stessi orari, e in estate la squadra raddoppia. Chi fa i turni da voi, e con cosa?

Il nostro programma li costruisce una volta a settimana, li manda sul telefono di ognuno, e quando salta qualcuno le dice chi è libero e chi ha già fatto troppe ore.

Glielo faccio vedere in dieci minuti, in videochiamata. Se non le serve, me lo dice.","Via San Vigilio 34, Bergamo · 035 253188. Terrazza e giardino, 4.696 follower.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@il_gattopardo_dalmine,Il Gattopardo,Dalmine (BG),Ristorante/pizzeria,5055,T,"cercato «Il Gattopardo Dalmine» → profilo letto il 10/9: ristorante pizzeria in piazza Caduti 6 Luglio 12, sito pizzeriagattopardo.it. Squadra stimata 15-25 · [verifica-turni] letto il 10/9: ristorante e pizzeria in piazza, prenotazione online, 5.000 follower",,,"Buongiorno, sono Patrick Sappa. Piccola software house a Seveso, DenkiCode.

Il Gattopardo, cinquemila follower e la sala piena. Le chiedo una cosa sola: quando uno vi salta all'ultimo, come fate? Telefonate a giro?

Abbiamo fatto un programma per quello. La settimana si costruisce una volta, ogni persona vede la sua sul telefono, e chi è libero lo vede subito chi coordina.

Dieci minuti in videochiamata e capisce se vale per voi. Se no, finisce qui.","Piazza Caduti 6 Luglio 12, Dalmine · 446 post, 5.055 follower.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@ororossoristorante,Oro Rosso,Tradate (VA),Ristorante,1026,T,"cercato «Oro Rosso Tradate» → profilo letto il 10/9: ristorante in via Marconi 26, 0331 852703, linktree. Squadra stimata 8-15 · [verifica-turni] letto il 10/9: ristorante nel centro di Tradate con prenotazione online",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Oro Rosso, nel centro di Tradate. Sala e cucina, pranzo e cena, sei o sette giorni. I turni chi li scrive? Finiscono sul gruppo, o su un foglio?

Il nostro programma li costruisce una volta a settimana, li mette sul telefono di ognuno, e le ferie e le malattie entrano lì senza rifare i conti.

Glielo mostro in dieci minuti, in videochiamata. Se non le serve, me lo dice e non mi sente più.","Via Marconi 26, Tradate · 0331 852703. 346 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@papillonristorante,Papillon,Sesto Calende (VA),Ristorante,3512,T,"cercato «Papillon Sesto Calende» → profilo letto il 10/9: ristorante sulla riva del Ticino, sito papillonsesto.com. Squadra stimata 10-20 · [verifica-turni] letto il 10/9: ristorante elegante sulla riva del Ticino",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Papillon, sulla riva del Ticino, con la stagione che cambia la squadra due volte l'anno. Le chiedo una cosa: quando salta qualcuno in sala, come lo coprite?

Abbiamo fatto un programma che serve a quello: la settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando manca uno le dice chi è libero.

Dieci minuti in videochiamata, quando vuole. Se non fa per voi, chiudiamo qui.","Sesto Calende · 340 2915645. 221 post, 3.512 follower.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@autentiko_gusto_napoletano,Autentiko,Appiano Gentile (CO),Pizzeria/ristorante,13100,T,"cercato «Autentiko Appiano Gentile» → profilo letto il 10/9: pizzeria con due sedi (Appiano Gentile e Lugano), sito autentiko.it. Squadra stimata 20-40 in totale · [verifica-turni] letto il 10/9: due sedi, Appiano Gentile e Lugano, fra le prime 200 pizzerie d'Europa: due squadre e due turnazioni",,,"Buongiorno, sono Patrick Sappa di DenkiCode, piccola software house a Seveso.

Autentiko ha due sedi, Appiano e Lugano, e sta fra le prime duecento pizzerie d'Europa. Due squadre, due calendari, e chi coordina li tiene insieme a mano, immagino. Come li fate?

Il nostro programma costruisce la settimana di ogni sede una volta, ogni persona vede la sua sul telefono, e quando salta qualcuno dice chi è libero anche nell'altra sede.

Glielo faccio vedere in dieci minuti, in videochiamata. Se non serve, me lo dice.","Appiano Gentile e Lugano · 13.100 follower, 50 Top Pizza. 204 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@ristorantetarantola,Ristorante Tarantola,Appiano Gentile (CO),Ristorante,4761,T,"cercato «Ristorante Tarantola Appiano Gentile» → profilo letto il 10/9: ristorante in via della Resistenza 29, dal 1969, wedding e catering, sito ristorantetarantola.it. Squadra stimata 15-30 · [verifica-turni] letto il 10/9: ristorante di famiglia dal 1969, wedding e catering: la squadra cambia ogni weekend",,,"Buongiorno, sono Patrick Sappa. Piccola software house a Seveso, DenkiCode.

Tarantola dal 1969, con i matrimoni e il catering: ogni weekend la squadra è diversa da quello prima. Le chiedo una cosa sola: chi fa i turni, e su cosa?

Il nostro programma li costruisce una volta a settimana, li manda sul telefono di ognuno, e quando salta uno le dice subito chi è libero e chi ha già fatto troppe ore.

Dieci minuti in videochiamata e vede se vale per voi. Se no, non mi sente più.","Via della Resistenza 29, Appiano Gentile · dal 1969, matrimoni e catering. 889 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@plinioarosio,Ristorante Plinio 1988,Arosio (CO),Ristorante,1442,T,"cercato «Ristorante Plinio 1988 Arosio» → profilo letto il 10/9: ristorante in via Caio Plinio 3, sito plinio1988.it. Squadra stimata 8-15 · [verifica-turni] letto il 10/9: ristorante dal 1988 con menù del giorno e ricorrenze",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ristorante Plinio dal 1988, menù del giorno e ricorrenze. Le faccio una domanda sola: quando uno vi salta all'ultimo, lo coprite chiamando uno per uno?

Abbiamo fatto un programma per quello: la settimana si costruisce una volta, ognuno la vede sul telefono, e chi è libero lo dice lui.

Glielo mostro in dieci minuti, in videochiamata. Se non le serve, me lo dice.","Via Caio Plinio 3, Arosio · dal 1988. 135 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@osterialombardamerate,Osteria Lombarda,Merate (LC),Ristorante/enoteca,2670,T,"cercato «Osteria Lombarda Merate» → profilo letto il 10/9: ristorante enoteca in piazza Italia 2, sito osterialombarda.it. Squadra stimata 8-15 · [verifica-turni] letto il 10/9: ristorante enoteca in piazza a Merate, cucina del territorio",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Osteria Lombarda, in piazza a Merate, ristorante ed enoteca. Sala e cucina su orari diversi: i turni come li scrivete, su un foglio o sul gruppo?

Il nostro programma li costruisce una volta a settimana, li mette sul telefono di ogni persona, e le ferie e le malattie entrano lì dentro senza rifare i conti a mano.

Dieci minuti in videochiamata, quando le torna comodo. Se non fa per voi, finisce qui.","Piazza Italia 2, Merate · 677 post, 2.670 follower.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@ristorantedapietro,Da Pietro 1955,Como (CO),Ristorante,8206,T,"cercato «Da Pietro 1955 Como» → profilo letto il 10/9: ristorante in piazza Duomo 16, dal 1955, sito dapietro1955.it. Squadra stimata 15-30 · [verifica-turni] letto il 10/9: ristorante in piazza Duomo a Como dal 1955, 8.000 follower: sala piena tutto l'anno",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house a Seveso.

Da Pietro dal 1955, in piazza Duomo. Sala piena tutto l'anno. Le chiedo una cosa sola: quando salta qualcuno il sabato sera, come fate?

Abbiamo fatto un programma che fa quello: la settimana si costruisce una volta, ogni persona vede la sua sul telefono, e quando manca uno le dice subito chi è libero.

Glielo faccio vedere in dieci minuti, in videochiamata. Se non serve, me lo dice e chiudiamo.","Piazza Duomo 16, Como · dal 1955. 302 post, 8.206 follower.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@morso_pizzeria_bergamo,Mòrso pizzeria,Bergamo (BG),Pizzeria,2310,T,"cercato «Mòrso pizzeria Bergamo» → profilo letto il 10/9: pizzeria in via Sant'Orsola 31b, Gambero Rosso, sito morsopizzeriabergamo.it. Squadra stimata 10-20 · [verifica-turni] letto il 10/9: pizzeria del Gambero Rosso, chiusa solo il lunedì a pranzo: tredici servizi a settimana",,,"Buongiorno, sono Patrick Sappa. Piccola software house a Seveso, DenkiCode.

Mòrso chiude solo il lunedì a pranzo: tredici servizi a settimana. I turni chi li fa, e dove li scrive?

Il nostro programma li costruisce una volta a settimana, li manda sul telefono di ognuno, e quando salta qualcuno le dice chi è libero e chi ha già fatto troppe ore.

Dieci minuti in videochiamata e vede se vale per voi. Se no, non mi sente più.","Via Sant'Orsola 31b, Bergamo · chiusi solo lunedì a pranzo. 446 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@ondacernobbio,Onda Cernobbio,Cernobbio (CO),Ristorante/pizzeria/bar,11500,T,"cercato «Onda Cernobbio Cernobbio» → profilo letto il 10/9: ristorante pizzeria american bar wine bar con serate, linktree in bio. Squadra stimata 20-40 · [verifica-turni] letto il 10/9: ristorante, pizzeria, aperitivi, american bar e serate: dalla colazione alla notte",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Onda: ristorante, pizzeria, aperitivi, american bar, le serate. Dalla mattina alla notte con squadre diverse. Chi mette insieme i turni, e con cosa?

Il nostro programma costruisce la settimana una volta, ogni persona vede la sua sul telefono, e quando uno manca dice chi è libero senza fare il giro di chiamate.

Glielo mostro in dieci minuti, in videochiamata. Se non le serve, me lo dice.","Cernobbio · 11.500 follower, giovedì dell'Onda. 409 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@gymnasiumlecco,Gymnasium Different Fit,Lecco (LC),Palestra,1523,T,"cercato «Gymnasium Different Fit Lecco» → profilo letto il 10/9: palestra in via Bainsizza 18A, lun-ven 7-22.30 e sab-dom 9-17, sito gymnasiumlecco.com. Squadra stimata 8-15 · [verifica-turni] letto il 10/9: palestra aperta dalle 7 alle 22.30 in settimana e nel weekend: istruttori e reception a turni",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Gymnasium è aperta dalle sette alle dieci e mezza di sera, più il weekend: istruttori e reception a turni tutto il giorno. Come li fate oggi, su Excel?

Il nostro programma costruisce la settimana una volta, ognuno vede i suoi turni sul telefono, e quando salta uno le dice chi è libero.

Dieci minuti in videochiamata, quando le va. Se non fa per voi, chiudiamo qui.","Via Bainsizza 18A, Lecco · 7-22.30. 220 post.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
@newwayfitnessvarese,New Way Fitness,Varese (VA),Palestra,3266,T,"cercato «New Way Fitness Varese» → profilo letto il 10/9: centro fitness in via Garoni 7 con piscina estiva, crossfit e muay thai, sito newwayfitness.it. Squadra stimata 15-30 · [verifica-turni] letto il 10/9: sala pesi, corsi, piscina estiva, crossfit, muay thai, massaggi: tante squadre in un centro solo",,,"Buongiorno, sono Patrick Sappa di DenkiCode, piccola software house a Seveso.

New Way: sala pesi, corsi, piscina estiva, crossfit, muay thai, massaggi. Tante squadre in un centro solo, e ognuna con i suoi orari. Chi tiene insieme i turni, e dove?

Il nostro programma li costruisce una volta a settimana, li mette sul telefono di ogni persona, e ferie e sostituzioni entrano lì senza rifare i conti a mano.

Glielo faccio vedere in dieci minuti, in videochiamata. Se non serve, me lo dice.","Via Garoni 7, Varese · 488 post, 3.266 follower.",2026-09-10-instagram-denkishift-va-co-lc-bg.csv
